,NVDA
2012-05-30,0.28814753890037537
2012-05-31,0.2849382758140564
2012-06-01,0.2746226489543915
2012-06-02,0.2746226489543915
2012-06-03,0.2746226489543915
2012-06-04,0.26889175176620483
2012-06-05,0.2766858637332916
2012-06-06,0.2840212881565094
2012-06-07,0.27255964279174805
2012-06-08,0.2778320610523224
2012-06-09,0.2778320610523224
2012-06-10,0.2778320610523224
2012-06-11,0.2810412049293518
2012-06-12,0.28677207231521606
2012-06-13,0.2792074382305145
2012-06-14,0.2757689952850342
2012-06-15,0.28172898292541504
2012-06-16,0.28172898292541504
2012-06-17,0.28172898292541504
2012-06-18,0.2842506170272827
2012-06-19,0.30350610613822937
2012-06-20,0.30832013487815857
2012-06-21,0.29433682560920715
2012-06-22,0.2980045974254608
2012-06-23,0.2980045974254608
2012-06-24,0.2980045974254608
2012-06-25,0.28860604763031006
2012-06-26,0.2918151617050171
2012-06-27,0.301213800907135
2012-06-28,0.30350610613822937
2012-06-29,0.3168018162250519
2012-06-30,0.3168018162250519
2012-07-01,0.3168018162250519
2012-07-02,0.30832013487815857
2012-07-03,0.3163433074951172
2012-07-04,0.3163433074951172
2012-07-05,0.3131340444087982
2012-07-06,0.30717384815216064
2012-07-07,0.30717384815216064
2012-07-08,0.30717384815216064
2012-07-09,0.3030478060245514
2012-07-10,0.29387837648391724
2012-07-11,0.2890644967556
2012-07-12,0.2842506170272827
2012-07-13,0.2879182696342468
2012-07-14,0.2879182696342468
2012-07-15,0.2879182696342468
2012-07-16,0.28883522748947144
2012-07-17,0.2835628390312195
2012-07-18,0.29938000440597534
2012-07-19,0.30236005783081055
2012-07-20,0.29364922642707825
2012-07-21,0.29364922642707825
2012-07-22,0.29364922642707825
2012-07-23,0.2975461781024933
2012-07-24,0.29433682560920715
2012-07-25,0.300067663192749
2012-07-26,0.30144307017326355
2012-07-27,0.309007853269577
2012-07-28,0.309007853269577
2012-07-29,0.309007853269577
2012-07-30,0.3055693209171295
2012-07-31,0.3103831708431244
2012-08-01,0.30694469809532166
2012-08-02,0.3080908954143524
2012-08-03,0.3145093321800232
2012-08-04,0.3145093321800232
2012-08-05,0.3145093321800232
2012-08-06,0.3211572766304016
2012-08-07,0.32436656951904297
2012-08-08,0.32620030641555786
2012-08-09,0.337203711271286
2012-08-10,0.3351406157016754
2012-08-11,0.3351406157016754
2012-08-12,0.3351406157016754
2012-08-13,0.339495986700058
2012-08-14,0.33445292711257935
2012-08-15,0.33193114399909973
2012-08-16,0.33880823850631714
2012-08-17,0.3358282744884491
2012-08-18,0.3358282744884491
2012-08-19,0.3358282744884491
2012-08-20,0.3358282744884491
2012-08-21,0.3349112570285797
2012-08-22,0.33559906482696533
2012-08-23,0.32803431153297424
2012-08-24,0.3346821069717407
2012-08-25,0.3346821069717407
2012-08-26,0.3346821069717407
2012-08-27,0.32895126938819885
2012-08-28,0.32757580280303955
2012-08-29,0.32826343178749084
2012-08-30,0.32207414507865906
2012-08-31,0.3216155767440796
2012-09-01,0.3216155767440796
2012-09-02,0.3216155767440796
2012-09-03,0.3216155767440796
2012-09-04,0.30442315340042114
2012-09-05,0.30534011125564575
2012-09-06,0.31473883986473083
2012-09-07,0.30717384815216064
2012-09-08,0.30717384815216064
2012-09-09,0.30717384815216064
2012-09-10,0.30442315340042114
2012-09-11,0.3080908954143524
2012-09-12,0.3115294277667999
2012-09-13,0.3135925829410553
2012-09-14,0.3172603249549866
2012-09-15,0.3172603249549866
2012-09-16,0.3172603249549866
2012-09-17,0.30854928493499756
2012-09-18,0.31061235070228577
2012-09-19,0.31428030133247375
2012-09-20,0.31198784708976746
2012-09-21,0.3133631944656372
2012-09-22,0.3133631944656372
2012-09-23,0.3133631944656372
2012-09-24,0.3131340444087982
2012-09-25,0.30740317702293396
2012-09-26,0.3021308481693268
2012-09-27,0.30442315340042114
2012-09-28,0.3057984709739685
2012-09-29,0.3057984709739685
2012-09-30,0.3057984709739685
2012-10-01,0.3007553815841675
2012-10-02,0.30190160870552063
2012-10-03,0.29892146587371826
2012-10-04,0.3122170865535736
2012-10-05,0.3048815429210663
2012-10-06,0.3048815429210663
2012-10-07,0.3048815429210663
2012-10-08,0.30190160870552063
2012-10-09,0.2954829931259155
2012-10-10,0.2904398441314697
2012-10-11,0.2920445501804352
2012-10-12,0.2895228862762451
2012-10-13,0.2895228862762451
2012-10-14,0.2895228862762451
2012-10-15,0.2931905686855316
2012-10-16,0.30167239904403687
2012-10-17,0.29938000440597534
2012-10-18,0.2947952449321747
2012-10-19,0.2776026427745819
2012-10-20,0.2776026427745819
2012-10-21,0.2776026427745819
2012-10-22,0.2743935286998749
2012-10-23,0.28264594078063965
2012-10-24,0.2789781391620636
2012-10-25,0.2792074382305145
2012-10-26,0.27622732520103455
2012-10-27,0.27622732520103455
2012-10-28,0.27622732520103455
2012-10-29,0.27622732520103455
2012-10-30,0.27622732520103455
2012-10-31,0.2746226489543915
2012-11-01,0.28768908977508545
2012-11-02,0.28631356358528137
2012-11-03,0.28631356358528137
2012-11-04,0.28631356358528137
2012-11-05,0.29846298694610596
2012-11-06,0.29823389649391174
2012-11-07,0.2890644967556
2012-11-08,0.2906690835952759
2012-11-09,0.2794366180896759
2012-11-10,0.2794366180896759
2012-11-11,0.2794366180896759
2012-11-12,0.2732473313808441
2012-11-13,0.27118420600891113
2012-11-14,0.2645362913608551
2012-11-15,0.2656826674938202
2012-11-16,0.260868638753891
2012-11-17,0.260868638753891
2012-11-18,0.260868638753891
2012-11-19,0.26820406317710876
2012-11-20,0.2650894522666931
2012-11-21,0.27270305156707764
2012-11-22,0.27270305156707764
2012-11-23,0.27454864978790283
2012-11-24,0.27454864978790283
2012-11-25,0.27454864978790283
2012-11-26,0.2793937921524048
2012-11-27,0.2805471420288086
2012-11-28,0.2828543484210968
2012-11-29,0.2777788043022156
2012-11-30,0.2761637270450592
2012-12-01,0.2761637270450592
2012-12-02,0.2761637270450592
2012-12-03,0.27108803391456604
2012-12-04,0.27916303277015686
2012-12-05,0.2759328782558441
2012-12-06,0.27639439702033997
2012-12-07,0.2759328782558441
2012-12-08,0.2759328782558441
2012-12-09,0.2759328782558441
2012-12-10,0.28516146540641785
2012-12-11,0.2918522357940674
2012-12-12,0.2888529896736145
2012-12-13,0.28908371925354004
2012-12-14,0.29046791791915894
2012-12-15,0.29046791791915894
2012-12-16,0.29046791791915894
2012-12-17,0.2893143892288208
2012-12-18,0.2897757291793823
2012-12-19,0.2918522357940674
2012-12-20,0.29162168502807617
2012-12-21,0.284930944442749
2012-12-22,0.284930944442749
2012-12-23,0.284930944442749
2012-12-24,0.2826237380504608
2012-12-25,0.2826237380504608
2012-12-26,0.2823929786682129
2012-12-27,0.2805471420288086
2012-12-28,0.27916303277015686
2012-12-29,0.27916303277015686
2012-12-30,0.27916303277015686
2012-12-31,0.2828543484210968
2013-01-01,0.2828543484210968
2013-01-02,0.2934671938419342
2013-01-03,0.29369792342185974
2013-01-04,0.3033878803253174
2013-01-05,0.3033878803253174
2013-01-06,0.3033878803253174
2013-01-07,0.29462072253227234
2013-01-08,0.28816086053848267
2013-01-09,0.28170087933540344
2013-01-10,0.28216227889060974
2013-01-11,0.28170087933540344
2013-01-12,0.28170087933540344
2013-01-13,0.28170087933540344
2013-01-14,0.2814701497554779
2013-01-15,0.27639439702033997
2013-01-16,0.2789321541786194
2013-01-17,0.2826237380504608
2013-01-18,0.2807779908180237
2013-01-19,0.2807779908180237
2013-01-20,0.2807779908180237
2013-01-21,0.2807779908180237
2013-01-22,0.2793937921524048
2013-01-23,0.27985501289367676
2013-01-24,0.28123947978019714
2013-01-25,0.28631511330604553
2013-01-26,0.28631511330604553
2013-01-27,0.28631511330604553
2013-01-28,0.2909294068813324
2013-01-29,0.2847001850605011
2013-01-30,0.28423866629600525
2013-01-31,0.2828543484210968
2013-02-01,0.28539225459098816
2013-02-02,0.28539225459098816
2013-02-03,0.28539225459098816
2013-02-04,0.2805471420288086
2013-02-05,0.2870071232318878
2013-02-06,0.2847001850605011
2013-02-07,0.28354647755622864
2013-02-08,0.28539225459098816
2013-02-09,0.28539225459098816
2013-02-10,0.28539225459098816
2013-02-11,0.2886222302913666
2013-02-12,0.2867765426635742
2013-02-13,0.28539225459098816
2013-02-14,0.29369792342185974
2013-02-15,0.29369792342185974
2013-02-16,0.29369792342185974
2013-02-17,0.29369792342185974
2013-02-18,0.29369792342185974
2013-02-19,0.2897757291793823
2013-02-20,0.2856229245662689
2013-02-21,0.28354647755622864
2013-02-22,0.2888529896736145
2013-02-23,0.2888529896736145
2013-02-24,0.2888529896736145
2013-02-25,0.2837773263454437
2013-02-26,0.2871430516242981
2013-02-27,0.29248207807540894
2013-02-28,0.2938748300075531
2013-03-01,0.29503554105758667
2013-03-02,0.29503554105758667
2013-03-03,0.29503554105758667
2013-03-04,0.2938748300075531
2013-03-05,0.2971247434616089
2013-03-06,0.29689255356788635
2013-03-07,0.2961961328983307
2013-03-08,0.29758888483047485
2013-03-09,0.29758888483047485
2013-03-10,0.29758888483047485
2013-03-11,0.29480332136154175
2013-03-12,0.29573193192481995
2013-03-13,0.29573193192481995
2013-03-14,0.2959640324115753
2013-03-15,0.2934104800224304
2013-03-16,0.2934104800224304
2013-03-17,0.2934104800224304
2013-03-18,0.29132142663002014
2013-03-19,0.28946447372436523
2013-03-20,0.29294630885124207
2013-03-21,0.28830382227897644
2013-03-22,0.2896963953971863
2013-03-23,0.2896963953971863
2013-03-24,0.2896963953971863
2013-03-25,0.2880716025829315
2013-03-26,0.29016077518463135
2013-03-27,0.2936427593231201
2013-03-28,0.29782092571258545
2013-03-29,0.29782092571258545
2013-03-30,0.29782092571258545
2013-03-31,0.29782092571258545
2013-04-01,0.2880716025829315
2013-04-02,0.2850538492202759
2013-04-03,0.2815720736980438
2013-04-04,0.28435754776000977
2013-04-05,0.28923216462135315
2013-04-06,0.28923216462135315
2013-04-07,0.28923216462135315
2013-04-08,0.2885359227657318
2013-04-09,0.2931784689426422
2013-04-10,0.29782092571258545
2013-04-11,0.29642826318740845
2013-04-12,0.30385643243789673
2013-04-13,0.30385643243789673
2013-04-14,0.30385643243789673
2013-04-15,0.29758888483047485
2013-04-16,0.30083873867988586
2013-04-17,0.29689255356788635
2013-04-18,0.29108926653862
2013-04-19,0.29178565740585327
2013-04-20,0.29178565740585327
2013-04-21,0.29178565740585327
2013-04-22,0.2922498881816864
2013-04-23,0.29991015791893005
2013-04-24,0.31012386083602905
2013-04-25,0.31267720460891724
2013-04-26,0.31128454208374023
2013-04-27,0.31128454208374023
2013-04-28,0.31128454208374023
2013-04-29,0.3149985373020172
2013-04-30,0.31964102387428284
2013-05-01,0.3168555796146393
2013-05-02,0.3205697238445282
2013-05-03,0.3219623863697052
2013-05-04,0.3219623863697052
2013-05-05,0.3219623863697052
2013-05-06,0.32103395462036133
2013-05-07,0.3168555796146393
2013-05-08,0.3226587772369385
2013-05-09,0.322890967130661
2013-05-10,0.33751505613327026
2013-05-11,0.33751505613327026
2013-05-12,0.33751505613327026
2013-05-13,0.3305513262748718
2013-05-14,0.33542585372924805
2013-05-15,0.34122905135154724
2013-05-16,0.3396041691303253
2013-05-17,0.34517526626586914
2013-05-18,0.34517526626586914
2013-05-19,0.34517526626586914
2013-05-20,0.3444788157939911
2013-05-21,0.34809523820877075
2013-05-22,0.3359631597995758
2013-05-23,0.34132927656173706
2013-05-24,0.339229553937912
2013-05-25,0.339229553937912
2013-05-26,0.339229553937912
2013-05-27,0.339229553937912
2013-05-28,0.33899614214897156
2013-05-29,0.33689650893211365
2013-05-30,0.34132927656173706
2013-05-31,0.3375963568687439
2013-06-01,0.3375963568687439
2013-06-02,0.3375963568687439
2013-06-03,0.33712971210479736
2013-06-04,0.3375963568687439
2013-06-05,0.33036375045776367
2013-06-06,0.3324635326862335
2013-06-07,0.33712971210479736
2013-06-08,0.33712971210479736
2013-06-09,0.33712971210479736
2013-06-10,0.33689650893211365
2013-06-11,0.3305971622467041
2013-06-12,0.32779738306999207
2013-06-13,0.33526328206062317
2013-06-14,0.33479660749435425
2013-06-15,0.33479660749435425
2013-06-16,0.33479660749435425
2013-06-17,0.3380630314350128
2013-06-18,0.3359631597995758
2013-06-19,0.3462287485599518
2013-06-20,0.33689650893211365
2013-06-21,0.33642974495887756
2013-06-22,0.33642974495887756
2013-06-23,0.33642974495887756
2013-06-24,0.3294305205345154
2013-06-25,0.3317636251449585
2013-06-26,0.3298971354961395
2013-06-27,0.3268641531467438
2013-06-28,0.3275641202926636
2013-06-29,0.3275641202926636
2013-06-30,0.3275641202926636
2013-07-01,0.32896387577056885
2013-07-02,0.32873067259788513
2013-07-03,0.32966384291648865
2013-07-04,0.32966384291648865
2013-07-05,0.3322303295135498
2013-07-06,0.3322303295135498
2013-07-07,0.3322303295135498
2013-07-08,0.3305971622467041
2013-07-09,0.3322303295135498
2013-07-10,0.336663156747818
2013-07-11,0.34132927656173706
2013-07-12,0.34156256914138794
2013-07-13,0.34156256914138794
2013-07-14,0.34156256914138794
2013-07-15,0.3408626317977905
2013-07-16,0.3427290916442871
2013-07-17,0.3408626317977905
2013-07-18,0.3394628167152405
2013-07-19,0.3322303295135498
2013-07-20,0.3322303295135498
2013-07-21,0.3322303295135498
2013-07-22,0.33199697732925415
2013-07-23,0.33153030276298523
2013-07-24,0.33153030276298523
2013-07-25,0.33269691467285156
2013-07-26,0.33129698038101196
2013-07-27,0.33129698038101196
2013-07-28,0.33129698038101196
2013-07-29,0.3305971622467041
2013-07-30,0.3361963927745819
2013-07-31,0.33689650893211365
2013-08-01,0.34156256914138794
2013-08-02,0.34436237812042236
2013-08-03,0.34436237812042236
2013-08-04,0.34436237812042236
2013-08-05,0.34599536657333374
2013-08-06,0.3408626317977905
2013-08-07,0.34062930941581726
2013-08-08,0.342962384223938
2013-08-09,0.3380630314350128
2013-08-10,0.3380630314350128
2013-08-11,0.3380630314350128
2013-08-12,0.33526328206062317
2013-08-13,0.33642974495887756
2013-08-14,0.35066163539886475
2013-08-15,0.3529946506023407
2013-08-16,0.35439449548721313
2013-08-17,0.35439449548721313
2013-08-18,0.35439449548721313
2013-08-19,0.3487951457500458
2013-08-20,0.3505537211894989
2013-08-21,0.3489123582839966
2013-08-22,0.3507882356643677
2013-08-23,0.3507882356643677
2013-08-24,0.3507882356643677
2013-08-25,0.3507882356643677
2013-08-26,0.35149168968200684
2013-08-27,0.3470364809036255
2013-08-28,0.3470364809036255
2013-08-29,0.34633302688598633
2013-08-30,0.34586408734321594
2013-08-31,0.34586408734321594
2013-09-01,0.34586408734321594
2013-09-02,0.34586408734321594
2013-09-03,0.3460986018180847
2013-09-04,0.34938135743141174
2013-09-05,0.3503193259239197
2013-09-06,0.3489123582839966
2013-09-07,0.3489123582839966
2013-09-08,0.3489123582839966
2013-09-09,0.3547744154930115
2013-09-10,0.36227792501449585
2013-09-11,0.3683745861053467
2013-09-12,0.3681401312351227
2013-09-13,0.37048494815826416
2013-09-14,0.37048494815826416
2013-09-15,0.37048494815826416
2013-09-16,0.37071937322616577
2013-09-17,0.37189173698425293
2013-09-18,0.37517452239990234
2013-09-19,0.37353309988975525
2013-09-20,0.37025049328804016
2013-09-21,0.37025049328804016
2013-09-22,0.37025049328804016
2013-09-23,0.3667331039905548
2013-09-24,0.3681401312351227
2013-09-25,0.3686089813709259
2013-09-26,0.3674365282058716
2013-09-27,0.3653261959552765
2013-09-28,0.3653261959552765
2013-09-29,0.3653261959552765
2013-09-30,0.3648572266101837
2013-10-01,0.36462271213531494
2013-10-02,0.3643883168697357
2013-10-03,0.36063653230667114
2013-10-04,0.36556074023246765
2013-10-05,0.36556074023246765
2013-10-06,0.36556074023246765
2013-10-07,0.36556074023246765
2013-10-08,0.3625123202800751
2013-10-09,0.3568848669528961
2013-10-10,0.3608710467815399
2013-10-11,0.3578227162361145
2013-10-12,0.3578227162361145
2013-10-13,0.3578227162361145
2013-10-14,0.3632158637046814
2013-10-15,0.3613399863243103
2013-10-16,0.36579519510269165
2013-10-17,0.3664986491203308
2013-10-18,0.37071937322616577
2013-10-19,0.37071937322616577
2013-10-20,0.37071937322616577
2013-10-21,0.37165728211402893
2013-10-22,0.36978140473365784
2013-10-23,0.36345037817955017
2013-10-24,0.3608710467815399
2013-10-25,0.3573537766933441
2013-10-26,0.3573537766933441
2013-10-27,0.3573537766933441
2013-10-28,0.3566502630710602
2013-10-29,0.35711929202079773
2013-10-30,0.3568848669528961
2013-10-31,0.35618147253990173
2013-11-01,0.3578227162361145
2013-11-02,0.3578227162361145
2013-11-03,0.3578227162361145
2013-11-04,0.34750548005104065
2013-11-05,0.3470364809036255
2013-11-06,0.34938135743141174
2013-11-07,0.3411743640899658
2013-11-08,0.3648572266101837
2013-11-09,0.3648572266101837
2013-11-10,0.3648572266101837
2013-11-11,0.36790552735328674
2013-11-12,0.3686089813709259
2013-11-13,0.3786918520927429
2013-11-14,0.3803332448005676
2013-11-15,0.37916073203086853
2013-11-16,0.37916073203086853
2013-11-17,0.37916073203086853
2013-11-18,0.3700159788131714
2013-11-19,0.3640041649341583
2013-11-20,0.3585817813873291
2013-11-21,0.36141085624694824
2013-11-22,0.35787466168403625
2013-11-23,0.35787466168403625
2013-11-24,0.35787466168403625
2013-11-25,0.36565446853637695
2013-11-26,0.3687192499637604
2013-11-27,0.3701338469982147
2013-11-28,0.3701338469982147
2013-11-29,0.3677763342857361
2013-11-30,0.3677763342857361
2013-12-01,0.3677763342857361
2013-12-02,0.3713124990463257
2013-12-03,0.37107691168785095
2013-12-04,0.37626340985298157
2013-12-05,0.3701338469982147
2013-12-06,0.3647114634513855
2013-12-07,0.3647114634513855
2013-12-08,0.3647114634513855
2013-12-09,0.3585817813873291
2013-12-10,0.3668332099914551
2013-12-11,0.3632969260215759
2013-12-12,0.35622438788414
2013-12-13,0.3541024625301361
2013-12-14,0.3541024625301361
2013-12-15,0.3541024625301361
2013-12-16,0.354574054479599
2013-12-17,0.35622438788414
2013-12-18,0.36117514967918396
2013-12-19,0.3625897169113159
2013-12-20,0.3698979914188385
2013-12-21,0.3698979914188385
2013-12-22,0.3698979914188385
2013-12-23,0.3720199465751648
2013-12-24,0.3729628026485443
2013-12-25,0.3729628026485443
2013-12-26,0.36942654848098755
2013-12-27,0.37154823541641235
2013-12-28,0.37154823541641235
2013-12-29,0.37154823541641235
2013-12-30,0.376499205827713
2013-12-31,0.3776780962944031
2014-01-01,0.3776780962944031
2014-01-02,0.3739059269428253
2014-01-03,0.36942654848098755
2014-01-04,0.36942654848098755
2014-01-05,0.36942654848098755
2014-01-06,0.37437736988067627
2014-01-07,0.38050705194473267
2014-01-08,0.38569357991218567
2014-01-09,0.3713124990463257
2014-01-10,0.37084102630615234
2014-01-11,0.37084102630615234
2014-01-12,0.37084102630615234
2014-01-13,0.3621181547641754
2014-01-14,0.3734343945980072
2014-01-15,0.37744227051734924
2014-01-16,0.3786208927631378
2014-01-17,0.3769707679748535
2014-01-18,0.3769707679748535
2014-01-19,0.3769707679748535
2014-01-20,0.3769707679748535
2014-01-21,0.3783852458000183
2014-01-22,0.3779137134552002
2014-01-23,0.376499205827713
2014-01-24,0.3668332099914551
2014-01-25,0.3668332099914551
2014-01-26,0.3668332099914551
2014-01-27,0.36447563767433167
2014-01-28,0.368012011051178
2014-01-29,0.36447563767433167
2014-01-30,0.3706052601337433
2014-01-31,0.3701338469982147
2014-02-01,0.3701338469982147
2014-02-02,0.3701338469982147
2014-02-03,0.3651829957962036
2014-02-04,0.3673046827316284
2014-02-05,0.3640041649341583
2014-02-06,0.3687192499637604
2014-02-07,0.3741416037082672
2014-02-08,0.3741416037082672
2014-02-09,0.3741416037082672
2014-02-10,0.3753204345703125
2014-02-11,0.3831002414226532
2014-02-12,0.39677396416664124
2014-02-13,0.4092690050601959
2014-02-14,0.42223554849624634
2014-02-15,0.42223554849624634
2014-02-16,0.42223554849624634
2014-02-17,0.42223554849624634
2014-02-18,0.4219997227191925
2014-02-19,0.4276576638221741
2014-02-20,0.4427460730075836
2014-02-21,0.439445436000824
2014-02-22,0.439445436000824
2014-02-23,0.439445436000824
2014-02-24,0.4458109438419342
2014-02-25,0.44379788637161255
2014-02-26,0.4430874288082123
2014-02-27,0.4381141662597656
2014-02-28,0.4352724552154541
2014-03-01,0.4352724552154541
2014-03-02,0.4352724552154541
2014-03-03,0.43314096331596375
2014-03-04,0.43764060735702515
2014-03-05,0.44142967462539673
2014-03-06,0.4352724552154541
2014-03-07,0.43479883670806885
2014-03-08,0.43479883670806885
2014-03-09,0.43479883670806885
2014-03-10,0.42840468883514404
2014-03-11,0.43266743421554565
2014-03-12,0.4338514804840088
2014-03-13,0.42011594772338867
2014-03-14,0.422010600566864
2014-03-15,0.422010600566864
2014-03-16,0.422010600566864
2014-03-17,0.422010600566864
2014-03-18,0.431956946849823
2014-03-19,0.43953508138656616
2014-03-20,0.43977195024490356
2014-03-21,0.43906140327453613
2014-03-22,0.43906140327453613
2014-03-23,0.43906140327453613
2014-03-24,0.43693017959594727
2014-03-25,0.43693017959594727
2014-03-26,0.4269837439060211
2014-03-27,0.42130014300346375
2014-03-28,0.4239051043987274
2014-03-29,0.4239051043987274
2014-03-30,0.4239051043987274
2014-03-31,0.424142062664032
2014-04-01,0.44166648387908936
2014-04-02,0.43882477283477783
2014-04-03,0.44356098771095276
2014-04-04,0.4298255443572998
2014-04-05,0.4298255443572998
2014-04-06,0.4298255443572998
2014-04-07,0.43124639987945557
2014-04-08,0.4466397762298584
2014-04-09,0.44616615772247314
2014-04-10,0.4352724552154541
2014-04-11,0.4291152060031891
2014-04-12,0.4291152060031891
2014-04-13,0.4291152060031891
2014-04-14,0.4338514804840088
2014-04-15,0.43693017959594727
2014-04-16,0.4378774166107178
2014-04-17,0.43953508138656616
2014-04-18,0.43953508138656616
2014-04-19,0.43953508138656616
2014-04-20,0.43953508138656616
2014-04-21,0.4430874288082123
2014-04-22,0.44687652587890625
2014-04-23,0.4520866274833679
2014-04-24,0.45611241459846497
2014-04-25,0.44356098771095276
2014-04-26,0.44356098771095276
2014-04-27,0.44356098771095276
2014-04-28,0.44166648387908936
2014-04-29,0.4426138997077942
2014-04-30,0.4374038279056549
2014-05-01,0.43977195024490356
2014-05-02,0.43645644187927246
2014-05-03,0.43645644187927246
2014-05-04,0.43645644187927246
2014-05-05,0.4411928355693817
2014-05-06,0.43219372630119324
2014-05-07,0.43266743421554565
2014-05-08,0.4381141662597656
2014-05-09,0.4274573028087616
2014-05-10,0.4274573028087616
2014-05-11,0.4274573028087616
2014-05-12,0.4400087893009186
2014-05-13,0.43290412425994873
2014-05-14,0.4286414384841919
2014-05-15,0.42627328634262085
2014-05-16,0.4253261089324951
2014-05-17,0.4253261089324951
2014-05-18,0.4253261089324951
2014-05-19,0.43906140327453613
2014-05-20,0.433946430683136
2014-05-21,0.433946430683136
2014-05-22,0.435849666595459
2014-05-23,0.4398941695690155
2014-05-24,0.4398941695690155
2014-05-25,0.4398941695690155
2014-05-26,0.4398941695690155
2014-05-27,0.4477451741695404
2014-05-28,0.45155173540115356
2014-05-29,0.4508379101753235
2014-05-30,0.45202764868736267
2014-05-31,0.45202764868736267
2014-06-01,0.45202764868736267
2014-06-02,0.45060011744499207
2014-06-03,0.4486968517303467
2014-06-04,0.449172705411911
2014-06-05,0.45107588171958923
2014-06-06,0.4527412950992584
2014-06-07,0.4527412950992584
2014-06-08,0.4527412950992584
2014-06-09,0.45321714878082275
2014-06-10,0.45559629797935486
2014-06-11,0.4615440368652344
2014-06-12,0.46439889073371887
2014-06-13,0.4648746848106384
2014-06-14,0.4648746848106384
2014-06-15,0.4648746848106384
2014-06-16,0.4634471535682678
2014-06-17,0.46654003858566284
2014-06-18,0.46606436371803284
2014-06-19,0.45535826683044434
2014-06-20,0.4503621757030487
2014-06-21,0.4503621757030487
2014-06-22,0.4503621757030487
2014-06-23,0.4451282024383545
2014-06-24,0.4382288455963135
2014-06-25,0.4427490234375
2014-06-26,0.43680140376091003
2014-06-27,0.4372771680355072
2014-06-28,0.4372771680355072
2014-06-29,0.4372771680355072
2014-06-30,0.4410836696624756
2014-07-01,0.44607973098754883
2014-07-02,0.4444144070148468
2014-07-03,0.4484589695930481
2014-07-04,0.4484589695930481
2014-07-05,0.4484589695930481
2014-07-06,0.4484589695930481
2014-07-07,0.4448901414871216
2014-07-08,0.44132158160209656
2014-07-09,0.45464465022087097
2014-07-10,0.4522654414176941
2014-07-11,0.45321714878082275
2014-07-12,0.45321714878082275
2014-07-13,0.45321714878082275
2014-07-14,0.4589269757270813
2014-07-15,0.4608302116394043
2014-07-16,0.4603544771671295
2014-07-17,0.4591648578643799
2014-07-18,0.43870460987091064
2014-07-19,0.43870460987091064
2014-07-20,0.43870460987091064
2014-07-21,0.44132158160209656
2014-07-22,0.43941840529441833
2014-07-23,0.43013983964920044
2014-07-24,0.43085363507270813
2014-07-25,0.4232404828071594
2014-07-26,0.4232404828071594
2014-07-27,0.4232404828071594
2014-07-28,0.4215750992298126
2014-07-29,0.42300277948379517
2014-07-30,0.43013983964920044
2014-07-31,0.4163411557674408
2014-08-01,0.42086151242256165
2014-08-02,0.42086151242256165
2014-08-03,0.42086151242256165
2014-08-04,0.41990992426872253
2014-08-05,0.4201476573944092
2014-08-06,0.4196719825267792
2014-08-07,0.4153895378112793
2014-08-08,0.45202764868736267
2014-08-09,0.45202764868736267
2014-08-10,0.45202764868736267
2014-08-11,0.4496484100818634
2014-08-12,0.4496484100818634
2014-08-13,0.4522654414176941
2014-08-14,0.44726940989494324
2014-08-15,0.4529792070388794
2014-08-16,0.4529792070388794
2014-08-17,0.4529792070388794
2014-08-18,0.4591648578643799
2014-08-19,0.46286866068840027
2014-08-20,0.460001140832901
2014-08-21,0.4556998014450073
2014-08-22,0.4559389352798462
2014-08-23,0.4559389352798462
2014-08-24,0.4559389352798462
2014-08-25,0.45665574073791504
2014-08-26,0.4647804796695709
2014-08-27,0.4595232605934143
2014-08-28,0.4633466303348541
2014-08-29,0.4647804796695709
2014-08-30,0.4647804796695709
2014-08-31,0.4647804796695709
2014-09-01,0.4647804796695709
2014-09-02,0.4659753441810608
2014-09-03,0.47027653455734253
2014-09-04,0.4786403477191925
2014-09-05,0.47720643877983093
2014-09-06,0.47720643877983093
2014-09-07,0.47720643877983093
2014-09-08,0.47290512919425964
2014-09-09,0.46693116426467896
2014-09-10,0.4686037302017212
2014-09-11,0.4638245105743408
2014-09-12,0.45689475536346436
2014-09-13,0.45689475536346436
2014-09-14,0.45689475536346436
2014-09-15,0.45068174600601196
2014-09-16,0.4573725759983063
2014-09-17,0.45761165022850037
2014-09-18,0.4645415246486664
2014-09-19,0.4559389352798462
2014-09-20,0.4559389352798462
2014-09-21,0.4559389352798462
2014-09-22,0.4513986110687256
2014-09-23,0.4494868814945221
2014-09-24,0.4521154761314392
2014-09-25,0.44231805205345154
2014-09-26,0.4432739019393921
2014-09-27,0.4432739019393921
2014-09-28,0.4432739019393921
2014-09-29,0.44255703687667847
2014-09-30,0.44088420271873474
2014-10-01,0.4365829527378082
2014-10-02,0.4346713125705719
2014-10-03,0.4356270730495453
2014-10-04,0.4356270730495453
2014-10-05,0.4356270730495453
2014-10-06,0.43299856781959534
2014-10-07,0.42845818400382996
2014-10-08,0.4363440275192261
2014-10-09,0.42798036336898804
2014-10-10,0.40265026688575745
2014-10-11,0.40265026688575745
2014-10-12,0.40265026688575745
2014-10-13,0.40121668577194214
2014-10-14,0.41053617000579834
2014-10-15,0.4167490601539612
2014-10-16,0.4169880151748657
2014-10-17,0.41627123951911926
2014-10-18,0.41627123951911926
2014-10-19,0.41627123951911926
2014-10-20,0.41985559463500977
2014-10-21,0.43777769804000854
2014-10-22,0.4275023937225342
2014-10-23,0.4370609223842621
